196.527, 129.546, 6.122, 17.447 False
196.324, 129.546, 6.064, 17.480 False
196.123, 129.545, 6.005, 17.513 False
195.924, 129.545, 5.949, 17.546 False
195.726, 129.545, 5.890, 17.579 False
195.531, 129.545, 5.836, 17.612 False
195.338, 129.544, 5.783, 17.645 False
195.146, 129.544, 5.734, 17.678 False
194.956, 129.544, 5.682, 17.711 False
194.767, 129.543, 5.631, 17.744 False
194.581, 129.543, 5.579, 17.777 False
194.396, 129.543, 5.528, 17.810 False
194.213, 129.541, 5.475, 17.843 False
194.031, 129.541, 5.426, 17.876 False
193.851, 129.540, 5.375, 17.909 False
193.673, 129.540, 5.329, 17.942 False
193.496, 129.539, 5.287, 17.975 False
193.321, 129.538, 5.252, 18.008 False
193.146, 129.538, 5.227, 18.041 False
192.972, 129.537, 5.209, 18.074 False
192.798, 129.537, 5.202, 18.107 False
192.625, 129.536, 5.200, 18.140 False
192.451, 129.536, 5.208, 18.173 False
192.276, 129.535, 5.221, 18.206 False
192.101, 129.534, 5.243, 18.239 False
191.925, 129.534, 5.268, 18.272 False
191.749, 129.533, 5.301, 18.305 False
191.571, 129.533, 5.335, 18.338 False
191.391, 129.532, 5.370, 18.371 False
191.211, 129.531, 5.401, 18.404 False
191.030, 129.531, 5.428, 18.437 False
190.848, 129.530, 5.449, 18.470 False
190.666, 129.530, 5.465, 18.503 False
190.484, 129.529, 5.478, 18.536 False
190.301, 129.528, 5.483, 18.569 False
190.118, 129.528, 5.487, 18.602 False
189.935, 129.527, 5.483, 18.635 False
189.753, 129.527, 5.479, 18.668 False
189.570, 129.526, 5.468, 18.701 False
189.388, 129.525, 5.457, 18.734 False
189.207, 129.525, 5.442, 18.767 False
189.026, 129.524, 5.428, 18.800 False
188.846, 129.523, 5.409, 18.833 False
188.666, 129.523, 5.391, 18.866 False
188.487, 129.522, 5.368, 18.899 False
188.309, 129.522, 5.348, 18.932 False
188.131, 129.521, 5.327, 18.965 False
187.954, 129.520, 5.313, 18.998 False
187.777, 129.520, 5.305, 19.031 False
187.600, 129.519, 5.303, 19.064 False
187.423, 129.519, 5.311, 19.097 False
187.246, 129.518, 5.323, 19.130 False
187.068, 129.518, 5.344, 19.163 False
186.889, 129.517, 5.368, 19.196 False
186.709, 129.516, 5.399, 19.229 False
186.528, 129.516, 5.433, 19.262 False
186.345, 129.515, 5.473, 19.295 False
186.161, 129.515, 5.513, 19.328 False
185.976, 129.514, 5.550, 19.361 False
185.790, 129.513, 5.583, 19.394 False
185.603, 129.513, 5.610, 19.427 False
185.416, 129.512, 5.631, 19.460 False
185.227, 129.512, 5.647, 19.493 False
185.039, 129.511, 5.659, 19.526 False
184.850, 129.510, 5.663, 19.559 False
184.661, 129.510, 5.666, 19.592 False
184.473, 129.509, 5.661, 19.625 False
184.284, 129.509, 5.656, 19.658 False
184.096, 129.508, 5.644, 19.691 False
183.909, 129.509, 5.631, 19.724 False
183.722, 129.508, 5.613, 19.757 False
183.535, 129.508, 5.595, 19.790 False
183.349, 129.508, 5.571, 19.823 False
183.165, 129.507, 5.547, 19.856 False
182.980, 129.507, 5.521, 19.889 False
182.797, 129.507, 5.497, 19.922 False
182.615, 129.506, 5.472, 19.955 False
182.433, 129.506, 5.451, 19.988 False
182.252, 129.506, 5.434, 20.021 False
182.071, 129.505, 5.423, 20.054 False
181.890, 129.505, 5.422, 20.087 False
181.709, 129.505, 5.426, 20.120 False
181.528, 129.504, 5.438, 20.153 False
181.346, 129.504, 5.455, 20.186 False
181.163, 129.504, 5.479, 20.219 False
180.980, 129.503, 5.506, 20.252 False
180.795, 129.503, 5.539, 20.285 False
180.609, 129.503, 5.574, 20.318 False
180.422, 129.502, 5.612, 20.351 False
180.234, 129.502, 5.646, 20.384 False
180.045, 129.502, 5.676, 20.417 False
179.855, 129.501, 5.701, 20.450 False
179.664, 129.501, 5.720, 20.483 False
179.473, 129.501, 5.734, 20.516 False
179.281, 129.500, 5.742, 20.549 False
179.090, 129.500, 5.747, 20.582 False
178.899, 129.500, 5.745, 20.615 False
178.707, 129.499, 5.741, 20.648 False
178.516, 129.499, 5.731, 20.681 False
178.326, 129.499, 5.720, 20.714 False
178.136, 129.498, 5.704, 20.747 False
177.946, 129.498, 5.687, 20.780 False
177.757, 129.498, 5.664, 20.813 False
